key,text,tag,file,type,protected_text
GR_EldritchReptileEggFertilized.description,"Fertilized snake of Yig egg. It can be eaten raw, but it's much, much better cooked. The purple shell is incredibly disconcerting. If all goes well, it should hatch into an snake of Yig egg.",description,ThingDef/ThingDef.xml,def,"Fertilized snake of Yig egg. It can be eaten raw, but it's much, much better cooked. The purple shell is incredibly disconcerting. If all goes well, it should hatch into an snake of Yig egg."
GR_EldritchMilk.label,eldritch milk,label,ThingDef/ThingDef.xml,def,eldritch milk
GR_EldritchMilk.description,"This milk is purple coloured, and its smell is indescribable. It whispers to you...",description,ThingDef/ThingDef.xml,def,"This milk is purple coloured, and its smell is indescribable. It whispers to you..."
GR_DarkYoungWoodLog.label,eldritch wood,label,ThingDef/ThingDef.xml,def,eldritch wood
GR_DarkYoungWoodLog.description,This wood-like material has been extracted from the tentacles of an eldritch creature. Let's make a cupboard out of them!,description,ThingDef/ThingDef.xml,def,This wood-like material has been extracted from the tentacles of an eldritch creature. Let's make a cupboard out of them!
GR_DarkYoungWoodLog.stuffProps.stuffAdjective,eldritch wooden,stuffAdjective,ThingDef/ThingDef.xml,def,eldritch wooden
GR_EldritchInsectJelly.label,eldritch insect jelly,label,ThingDef/ThingDef.xml,def,eldritch insect jelly
GR_EldritchInsectJelly.description,"Jelly stored and used as food by oversized insects. It is smooth, rich, and brings incredible joy to those who consume it. Also, it quickly erodes their sanity and turns them into insane psychopaths, but it's so tasty! Because of its unique biological properties, it can nourish almost any creature and never rots.",description,ThingDef/ThingDef.xml,def,"Jelly stored and used as food by oversized insects. It is smooth, rich, and brings incredible joy to those who consume it. Also, it quickly erodes their sanity and turns them into insane psychopaths, but it's so tasty! Because of its unique biological properties, it can nourish almost any creature and never rots."
GR_EldritchWool.label,eldritch wool,label,ThingDef/ThingDef.xml,def,eldritch wool
GR_EldritchWool.description,"This purple wool seems to be irrigated by pulsing, throbbing purple veins. However, they can only be detected by sight, not by touch.",description,ThingDef/ThingDef.xml,def,"This purple wool seems to be irrigated by pulsing, throbbing purple veins. However, they can only be detected by sight, not by touch."
GR_Shiftskin.label,formless boomalope shiftskin,label,ThingDef/ThingDef.xml,def,formless boomalope shiftskin
GR_ROM_RawCHFood_FormlessMeat.label,formless spawn meat,label,ThingDef/ThingDef.xml,def,formless spawn meat
GR_ROM_RawCHFood_FormlessMeat.description,Raw meat from a formless spawn of Tsathoggua. Or... or at least a boomalope abomination that *looked* similar. Hard to know with these things.,description,ThingDef/ThingDef.xml,def,Raw meat from a formless spawn of Tsathoggua. Or... or at least a boomalope abomination that *looked* similar. Hard to know with these things.
GR_Insanity_Cloud.label,insanity cloud,label,ThingDef/ThingDef.xml,def,insanity cloud
GR_EldritchBear.label,bear young,label,ThingDef/ThingDef.xml,def,bear young
GR_EldritchBear.description,"This otherworldly bear has repulsive, purple coloured tentacles protruding from its maw. Its pelt has a strange wooden-like appearance. Its ravenous appetite can only be sated by consuming large amounts of meat, which the creature dissolves with the green acidic goo dropping from its many gaping maws.\n\n<color=#E5E54C>Gameplay effect:</color> All bear hybrids have stun attacks. Since the creature constantly regenerates, its tentacles can be trimmed every few days, and used as a substitute for wood.",description,ThingDef/ThingDef.xml,def,"This otherworldly bear has repulsive, purple coloured tentacles protruding from its maw. Its pelt has a strange wooden-like appearance. Its ravenous appetite can only be sated by consuming large amounts of meat, which the creature dissolves with the green acidic goo dropping from its many gaping maws.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All bear hybrids have stun attacks. Since the creature constantly regenerates, its tentacles can be trimmed every few days, and used as a substitute for wood."
GR_EldritchBear.tools.0.label,hooves,label,ThingDef/ThingDef.xml,def,hooves
GR_EldritchBear.tools.1.label,tentacles,label,ThingDef/ThingDef.xml,def,tentacles
GR_EldritchBear.tools.3.label,head,label,ThingDef/ThingDef.xml,def,head
GR_EldritchBear.label,bear young,label,PawnKindDef/PawnKindDef.xml,def,bear young
GR_EldritchBoomalope.label,formless boomalope of Tsathoggua,label,ThingDef/ThingDef.xml,def,formless boomalope of Tsathoggua
GR_EldritchBoomalope.description,"This polymorphic entity is made of light brown ichor and looks like amorphous goo. It seems to be extremely resilient and very difficult to dispatch. Its pelt seems to be powerfully acidic in substance and can dissolve human flesh with even a slight touch.\n\n<color=#E5E54C>Gameplay effect:</color> Explodes on death with a very powerful psionic blast. This explosion can also be triggered on command, though it will damage the creature too!",description,ThingDef/ThingDef.xml,def,"This polymorphic entity is made of light brown ichor and looks like amorphous goo. It seems to be extremely resilient and very difficult to dispatch. Its pelt seems to be powerfully acidic in substance and can dissolve human flesh with even a slight touch.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) Explodes on death with a very powerful psionic blast. This explosion can also be triggered on command, though it will damage the creature too!"
GR_EldritchBoomalope.tools.0.label,amoebic tentacle,label,ThingDef/ThingDef.xml,def,amoebic tentacle
GR_EldritchBoomalope.tools.1.label,head,label,ThingDef/ThingDef.xml,def,head
GR_EldritchBoomalope.label,formless boomalope of Tsathoggua,label,PawnKindDef/PawnKindDef.xml,def,formless boomalope of Tsathoggua
GR_EldritchChicken.label,chicken of Mi-go,label,ThingDef/ThingDef.xml,def,chicken of Mi-go
GR_EldritchChicken.description,"An unholy amalgamation of fungus, crustacean, insect and... chicken. Can this creature even be considered to be truly alive?\n\n<color=#E5E54C>Gameplay effect:</color> This psionic chicken lays A LOT of purple eggs that erode your sanity. What's not to love?",description,ThingDef/ThingDef.xml,def,"An unholy amalgamation of fungus, crustacean, insect and... chicken. Can this creature even be considered to be truly alive?(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) This psionic chicken lays A LOT of purple eggs that erode your sanity. What's not to love?"
GR_EldritchChicken.tools.0.label,overwhelming mind,label,ThingDef/ThingDef.xml,def,overwhelming mind
GR_EldritchChicken.tools.1.label,body,label,ThingDef/ThingDef.xml,def,body
GR_EldritchChicken.label,chicken of Mi-go,label,PawnKindDef/PawnKindDef.xml,def,chicken of Mi-go
GR_EldritchInsectoid.label,armoured chthonian larva,label,ThingDef/ThingDef.xml,def,armoured chthonian larva
GR_EldritchInsectoid.description,"This engorged, tick-like creature has a writhing mass of tentacles where its head would normally be, sensing their surroundings by a combination of touch and echolocation. They have lost their capacity to burrow underground, but they are capable of powerful psionic attacks.\n\n<color=#E5E54C>Gameplay effect:</color> All insectoid hybrids have good armor and no toxic sensitivity, but they are always sterile and can't reproduce, even if a fertility booster is used to create them. Produces eldritch insect jelly, a very nutritive and enjoyable food that quickly erodes your sanity.",description,ThingDef/ThingDef.xml,def,"This engorged, tick-like creature has a writhing mass of tentacles where its head would normally be, sensing their surroundings by a combination of touch and echolocation. They have lost their capacity to burrow underground, but they are capable of powerful psionic attacks.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All insectoid hybrids have good armor and no toxic sensitivity, but they are always sterile and can't reproduce, even if a fertility booster is used to create them. Produces eldritch insect jelly, a very nutritive and enjoyable food that quickly erodes your sanity."
GR_EldritchInsectoid.tools.0.label,grasping tentacles,label,ThingDef/ThingDef.xml,def,grasping tentacles
GR_EldritchInsectoid.tools.1.label,overwhelming mind,label,ThingDef/ThingDef.xml,def,overwhelming mind
GR_EldritchInsectoid.tools.2.label,mandibles,label,ThingDef/ThingDef.xml,def,mandibles
GR_EldritchInsectoid.label,armoured chthonian larva,label,PawnKindDef/PawnKindDef.xml,def,armoured chthonian larva
GR_EldritchMuffalo.label,star vampire muffalo,label,ThingDef/ThingDef.xml,def,star vampire muffalo
GR_EldritchMuffalo.description,"This blind muffalo can detect its prey by scent, and is attracted to animal -and human- blood, although it can also consume vegetal matter.\n\n<color=#E5E54C>Gameplay effect:</color> Decent pack beast that doesn't need to be penned. Produces milk and wool. Purple milk and wool...",description,ThingDef/ThingDef.xml,def,"This blind muffalo can detect its prey by scent, and is attracted to animal -and human- blood, although it can also consume vegetal matter.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) Decent pack beast that doesn't need to be penned. Produces milk and wool. Purple milk and wool..."
GR_EldritchMuffalo.tools.0.label,vampiric teeth,label,ThingDef/ThingDef.xml,def,vampiric teeth
GR_EldritchMuffalo.label,star vampire muffalo,label,PawnKindDef/PawnKindDef.xml,def,star vampire muffalo
GR_EldritchReptile.label,snake of Yig,label,ThingDef/ThingDef.xml,def,snake of Yig
GR_EldritchReptile.description,"This multi-headed snake has been blessed by Yig, the Father of Serpents. Or maybe it is just a very unfortunate snake which has been the target of your colonists' mad science... It is most likely the latter, to be honest.\n\n<color=#E5E54C>Gameplay effect:</color> All reptile hybrids have good temperature tolerance ranges and venomous attacks. The snake of Yig has six mouths, and attacks incredibly fast.",description,ThingDef/ThingDef.xml,def,"This multi-headed snake has been blessed by Yig, the Father of Serpents. Or maybe it is just a very unfortunate snake which has been the target of your colonists' mad science... It is most likely the latter, to be honest.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All reptile hybrids have good temperature tolerance ranges and venomous attacks. The snake of Yig has six mouths, and attacks incredibly fast."
GR_EldritchReptile.tools.0.label,toxic bite,label,ThingDef/ThingDef.xml,def,toxic bite
GR_EldritchReptile.label,snake of Yig,label,PawnKindDef/PawnKindDef.xml,def,snake of Yig
GR_EldritchThrumbo.label,cthrumbo,label,ThingDef/ThingDef.xml,def,cthrumbo
GR_EldritchThrumbo.description,"Iä! Iä! Cthrumbo fhtagn! Ph'nglui mglw'nfah Cthrumbo Rimworld wgah'nagl fhtagn! A gigantic, squid-like creature that feeds on fear and nightmares. Legends say that an Eldritch Cthrumbo is really the wisest creature in the universe - it simply would melt the minds of everyone near it should it choose to speak.\n\n<color=#E5E54C>Gameplay effect:</color> All colossal hybrids have very slow attacks, but hit very hard, and possess natural armor. Invoke insanity ability: twice a day, the Cthrumbo can release a cloud of insanity that erodes its prey's mind.",description,ThingDef/ThingDef.xml,def,"Iä! Iä! Cthrumbo fhtagn! Ph'nglui mglw'nfah Cthrumbo Rimworld wgah'nagl fhtagn! A gigantic, squid-like creature that feeds on fear and nightmares. Legends say that an Eldritch Cthrumbo is really the wisest creature in the universe - it simply would melt the minds of everyone near it should it choose to speak.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All colossal hybrids have very slow attacks, but hit very hard, and possess natural armor. Invoke insanity ability: twice a day, the Cthrumbo can release a cloud of insanity that erodes its prey's mind."
GR_EldritchThrumbo.tools.0.label,rending claws,label,ThingDef/ThingDef.xml,def,rending claws
GR_EldritchThrumbo.tools.1.label,mandibles,label,ThingDef/ThingDef.xml,def,mandibles
GR_EldritchThrumbo.label,cthrumbo,label,PawnKindDef/PawnKindDef.xml,def,cthrumbo
GR_EldritchWolf.label,wolf-Sothoth,label,ThingDef/ThingDef.xml,def,wolf-Sothoth
GR_EldritchWolf.description,"The back of this feral looking wolf is an indistinct mass of tentacles and malign eyes, constantly shifting in place and being reabsorbed into its pelt again.\n\n<color=#E5E54C>Gameplay effect:</color> All canine hybrids get the Adrenaline rush ability, which allows them to move at 200% speed for a short time, but be tired and move slower for half a day afterwards. This creature doesn't have a huge health pool, but it is nearly impervious to damage.",description,ThingDef/ThingDef.xml,def,"The back of this feral looking wolf is an indistinct mass of tentacles and malign eyes, constantly shifting in place and being reabsorbed into its pelt again.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All canine hybrids get the Adrenaline rush ability, which allows them to move at 200% speed for a short time, but be tired and move slower for half a day afterwards. This creature doesn't have a huge health pool, but it is nearly impervious to damage."
GR_EldritchWolf.tools.0.label,venomous fangs,label,ThingDef/ThingDef.xml,def,venomous fangs
GR_EldritchWolf.label,wolf-Sothoth,label,PawnKindDef/PawnKindDef.xml,def,wolf-Sothoth
GR_Cathulhu.label,cathulhu,label,ThingDef/ThingDef.xml,def,cathulhu
GR_Cathulhu.description,"You seriously have to wonder who comes up with ideas to play with things beyond their understanding. Have you ever had an octopus attach itself to your face and try to climb down your throat? Well now you can find out, with an extra helping of teeth, claws and furballs.\n\nA feline hybrid with recessive Eldritch genes. Comparable to a regular big cat, such as a panther, however its bite not only causes blindness but also inflicts bouts of insanity from the lingering touch of the tentacles. Oddly enough it also enjoys fondling its master with those same tentacles, notably without its teeth out. Oh, did I not mention the fact it has teeth along those tentacles?\n\n<color=#E5E54C>Gameplay effect:</color> Like all cat hybrids, they have an improved melee dodge ability and a short nuzzle period. Its bites cause suffocation and sanity loss.",description,ThingDef/ThingDef.xml,def,"You seriously have to wonder who comes up with ideas to play with things beyond their understanding. Have you ever had an octopus attach itself to your face and try to climb down your throat? Well now you can find out, with an extra helping of teeth, claws and furballs.(PH_6)(PH_5)A feline hybrid with recessive Eldritch genes. Comparable to a regular big cat, such as a panther, however its bite not only causes blindness but also inflicts bouts of insanity from the lingering touch of the tentacles. Oddly enough it also enjoys fondling its master with those same tentacles, notably without its teeth out. Oh, did I not mention the fact it has teeth along those tentacles?(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) Like all cat hybrids, they have an improved melee dodge ability and a short nuzzle period. Its bites cause suffocation and sanity loss."
GR_Cathulhu.tools.0.label,rending tentacles,label,ThingDef/ThingDef.xml,def,rending tentacles
GR_Cathulhu.tools.1.label,left claw,label,ThingDef/ThingDef.xml,def,left claw
GR_Cathulhu.tools.2.label,right claw,label,ThingDef/ThingDef.xml,def,right claw
GR_Cathulhu.label,cathulhu,label,PawnKindDef/PawnKindDef.xml,def,cathulhu
GR_MaddeningHairballBite.label,suffocating and maddening bite,label,ToolCapacityDef/ToolCapacityDef.xml,def,suffocating and maddening bite
