key,text,tag,file,type,protected_text,translated
RB_ParalyzingSting.deathMessage,{0} has been stung to death.,deathMessage,DamageDef/DamageDef.xml,def,(PH_1) has been stung to death.,{0} 已被蜇死。
BR_BeeExplosion.label,bee explosion,label,DamageDef/DamageDef.xml,def,bee explosion,蜜蜂爆炸
BR_BeeExplosion.deathMessage,{0} has been poisoned to death.,deathMessage,DamageDef/DamageDef.xml,def,(PH_1) has been poisoned to death.,{0} 已中毒身亡。
RB_ToxicBuildup.label,poisoned blood,label,HediffDef/HediffDef.xml,def,poisoned blood,中毒了血
RB_ToxicBuildup.description,"Toxins in the bloodstream. This can come from various sources, including environmental toxins, venomous bites, or poisoned weapons.
\nAt high doses, toxic buildup is lethal. Even at low doses, it can generate cancers.
\nContrary to base game toxic buildup, creatures who die with this toxic damage can be eaten.",description,HediffDef/HediffDef.xml,def,"Toxins in the bloodstream. This can come from various sources, including environmental toxins, venomous bites, or poisoned weapons.(PH_4)(PH_3)At high doses, toxic buildup is lethal. Even at low doses, it can generate cancers.(PH_2)(PH_1)Contrary to base game toxic buildup, creatures who die with this toxic damage can be eaten.","血液中的毒素。这可能来自多种来源，包括环境毒素、毒液叮咬或有毒武器。

高剂量时，毒性累积是致命的。即使剂量很低，它也会产生癌症。

与基础游戏中的毒性累积相反，死于这种毒性伤害的生物可以被吃掉。"
RB_ToxicBuildup.stages.0.label,initial,label,HediffDef/HediffDef.xml,def,initial,最初的
RB_ToxicBuildup.stages.1.label,initial,label,HediffDef/HediffDef.xml,def,initial,最初的
RB_ToxicBuildup.stages.2.label,minor,label,HediffDef/HediffDef.xml,def,minor,次要的
RB_ToxicBuildup.stages.3.label,moderate,label,HediffDef/HediffDef.xml,def,moderate,缓和
RB_ToxicBuildup.stages.4.label,serious,label,HediffDef/HediffDef.xml,def,serious,严肃的
RB_ToxicBuildup.stages.5.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
RB_ChemfuelBuildup.label,injected chemfuel,label,HediffDef/HediffDef.xml,def,injected chemfuel,喷射化学燃料
RB_ChemfuelBuildup.description,"Chemfuel in the bloodstream.
\nAt high doses, this is lethal. Even at low doses, it can generate cancers.
\nContrary to base game toxic buildup, creatures who die with injected chemfuel can be eaten.",description,HediffDef/HediffDef.xml,def,"Chemfuel in the bloodstream.(PH_4)(PH_3)At high doses, this is lethal. Even at low doses, it can generate cancers.(PH_2)(PH_1)Contrary to base game toxic buildup, creatures who die with injected chemfuel can be eaten.","血液中的化学燃料。

高剂量时，这是致命的。即使剂量很低，它也会产生癌症。

与基础游戏中的毒性积累相反，因注射化学燃料而死亡的生物可以被吃掉。"
RB_ChemfuelBuildup.stages.0.label,initial,label,HediffDef/HediffDef.xml,def,initial,最初的
RB_ChemfuelBuildup.stages.1.label,initial,label,HediffDef/HediffDef.xml,def,initial,最初的
RB_ChemfuelBuildup.stages.2.label,minor,label,HediffDef/HediffDef.xml,def,minor,次要的
RB_ChemfuelBuildup.stages.3.label,moderate,label,HediffDef/HediffDef.xml,def,moderate,缓和
RB_ChemfuelBuildup.stages.4.label,serious,label,HediffDef/HediffDef.xml,def,serious,严肃的
RB_ChemfuelBuildup.stages.5.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
RB_BlindingBuildup.description,"Blinding venom in the bloodstream. This venom is not lethal, but it will last for a while before it stops affecting sight.",description,HediffDef/HediffDef.xml,def,"Blinding venom in the bloodstream. This venom is not lethal, but it will last for a while before it stops affecting sight.",血液中的致盲毒液。这种毒液并不致命，但会持续一段时间，然后才会停止影响视力。
RB_BlindingBuildup.label,blinding venom,label,HediffDef/HediffDef.xml,def,blinding venom,致盲毒液
RB_BlindingBuildup.stages.0.label,initial-hidden,label,HediffDef/HediffDef.xml,def,initial-hidden,初始隐藏
RB_BlindingBuildup.stages.1.label,initial,label,HediffDef/HediffDef.xml,def,initial,最初的
RB_BlindingBuildup.stages.2.label,minor,label,HediffDef/HediffDef.xml,def,minor,次要的
RB_BlindingBuildup.stages.3.label,moderate,label,HediffDef/HediffDef.xml,def,moderate,缓和
RB_BlindingBuildup.stages.4.label,serious,label,HediffDef/HediffDef.xml,def,serious,严肃的
RB_BlindingBuildup.stages.5.label,extreme,label,HediffDef/HediffDef.xml,def,extreme,极端
RB_BlindingBuildup.stages.6.label,nauseating,label,HediffDef/HediffDef.xml,def,nauseating,令人作呕的
RB_ParalysisBuildup.label,paralysis,label,HediffDef/HediffDef.xml,def,paralysis,麻痹
RB_ParalysisBuildup.description,"A fast acting toxin is coursing through this creature's veins, paralyzing his muscles. It will wear off after a while.",description,HediffDef/HediffDef.xml,def,"A fast acting toxin is coursing through this creature's veins, paralyzing his muscles. It will wear off after a while.",一种快速作用的毒素正在该生物的静脉中流动，使他的肌肉发达的角色。瘫痪。一段时间后就会消失。
RB_ParalysisBuildup.stages.0.label,initial,label,HediffDef/HediffDef.xml,def,initial,最初的
RB_ParalysisBuildup.stages.1.label,stunned,label,HediffDef/HediffDef.xml,def,stunned,目瞪口呆
RB_ParalysisBuildup.stages.2.label,very stunned,label,HediffDef/HediffDef.xml,def,very stunned,非常震惊
RB_ParalysisBuildup.stages.3.label,paralysed,label,HediffDef/HediffDef.xml,def,paralysed,瘫痪的
RB_Stamina.label,increased stamina (from honey),label,HediffDef/HediffDef.xml,def,increased stamina (from honey),增加耐力（来自蜂蜜）
RB_Stamina.description,Genetic honey is strengthening this creature's stamina.,description,HediffDef/HediffDef.xml,def,Genetic honey is strengthening this creature's stamina.,基因蜂蜜正在增强这种生物的耐力。
GR_ExtractBeeGenes.label,extract genes from several bees,label,RecipeDef/RecipeDef.xml,def,extract genes from several bees,从几只蜜蜂中提取基因
GR_ExtractBeeGenes.description,Extract genetic material from several bees.,description,RecipeDef/RecipeDef.xml,def,Extract genetic material from several bees.,从几只蜜蜂中提取遗传物质。
GR_ExtractBeeGenes.jobString,Extracting Genetic Material,jobString,RecipeDef/RecipeDef.xml,def,Extracting Genetic Material,提取遗传物质
GR_OrganicBeeCreation.label,create basic genetic bees,label,RecipeDef/RecipeDef.xml,def,create basic genetic bees,创造基本基因蜜蜂
GR_OrganicBeeCreation.description,Create basic genetically enhanced bees that can later be hybridized with other creatures.,description,RecipeDef/RecipeDef.xml,def,Create basic genetically enhanced bees that can later be hybridized with other creatures.,创建基本的基因增强蜜蜂，随后可以与其他生物杂交。
GR_OrganicBeeCreation.jobString,creating basic genetic bees,jobString,RecipeDef/RecipeDef.xml,def,creating basic genetic bees,创造基本基因蜜蜂
GR_GenoframeAwfulRecipeFromWax.label,Create Genoframe (Awful) from Genewax,label,RecipeDef/RecipeDef.xml,def,Create Genoframe (Awful) from Genewax,从 Genewax 创建 Genoframe（糟糕）
GR_GenoframeAwfulRecipeFromWax.description,Create an awful quality genoframe from genewax.,description,RecipeDef/RecipeDef.xml,def,Create an awful quality genoframe from genewax.,用基因蜡创建质量极差的基因框架。
RB_CreateGeneticTierResearch.label,create genetic tier bee research,label,RecipeDef/RecipeDef.xml,def,create genetic tier bee research,创建遗传层蜜蜂研究
RB_CreateGeneticTierResearch.description,Research bee combinations to create genetic tier bees. This research is random and you may get duplicate results.,description,RecipeDef/RecipeDef.xml,def,Research bee combinations to create genetic tier bees. This research is random and you may get duplicate results.,研究蜜蜂组合以创造遗传等级蜜蜂。这项研究是随机的，您可能会得到重复的结果。
RB_CreateGeneticTierResearch.jobString,Researching bees,jobString,RecipeDef/RecipeDef.xml,def,Researching bees,研究蜜蜂
RB_BeeResearchTierGenetic.label,"bee research, genetic tier",label,ThingCategoryDef/ThingCategoryDef.xml,def,"bee research, genetic tier",蜜蜂研究，遗传层
RB_RandomGeneticResearch.label,bee research (unfinished),label,ThingDef/ThingDef.xml,def,bee research (unfinished),蜜蜂研究（未完成）
RB_RandomGeneticResearch.description,This research is in progress.,description,ThingDef/ThingDef.xml,def,This research is in progress.,这项研究正在进行中。
RB_Bee_Organic_Drone.label,organic drone,label,ThingDef/ThingDef.xml,def,organic drone,有机无人机
RB_Bee_Organic_Queen.label,organic queen,label,ThingDef/ThingDef.xml,def,organic queen,有机女王
RB_Bee_Cattle_Drone.label,cattle drone,label,ThingDef/ThingDef.xml,def,cattle drone,牛无人机
RB_Bee_Cattle_Queen.label,cattle queen,label,ThingDef/ThingDef.xml,def,cattle queen,牛女王
RB_Bee_Clucking_Drone.label,clucking drone,label,ThingDef/ThingDef.xml,def,clucking drone,咯咯叫的无人机
RB_Bee_Clucking_Queen.label,clucking queen,label,ThingDef/ThingDef.xml,def,clucking queen,咯咯的女王
RB_Bee_Exploding_Drone.label,exploding drone,label,ThingDef/ThingDef.xml,def,exploding drone,爆炸无人机
RB_Bee_Exploding_Queen.label,exploding queen,label,ThingDef/ThingDef.xml,def,exploding queen,爆炸女王
RB_Bee_Horned_Drone.label,horned drone,label,ThingDef/ThingDef.xml,def,horned drone,有角的无人机
RB_Bee_Horned_Queen.label,horned queen,label,ThingDef/ThingDef.xml,def,horned queen,有角的女王
RB_Bee_Hound_Drone.label,hound drone,label,ThingDef/ThingDef.xml,def,hound drone,猎犬无人机
RB_Bee_Hound_Queen.label,hound queen,label,ThingDef/ThingDef.xml,def,hound queen,猎犬女王
RB_Bee_Hybernating_Drone.label,hybernating drone,label,ThingDef/ThingDef.xml,def,hybernating drone,冬眠无人机
RB_Bee_Hybernating_Queen.label,hybernating queen,label,ThingDef/ThingDef.xml,def,hybernating queen,冬眠女王
RB_Bee_Megaspidery_Drone.label,megaspidery drone,label,ThingDef/ThingDef.xml,def,megaspidery drone,巨型蜘蛛无人机
RB_Bee_Megaspidery_Queen.label,megaspidery queen,label,ThingDef/ThingDef.xml,def,megaspidery queen,巨型蜘蛛女王
RB_Bee_Mousy_Drone.label,mousy drone,label,ThingDef/ThingDef.xml,def,mousy drone,老鼠无人机
RB_Bee_Mousy_Queen.label,mousy queen,label,ThingDef/ThingDef.xml,def,mousy queen,老鼠女王
RB_Bee_Purring_Drone.label,purring drone,label,ThingDef/ThingDef.xml,def,purring drone,咕噜咕噜的无人机
RB_Bee_Purring_Queen.label,purring queen,label,ThingDef/ThingDef.xml,def,purring queen,咕咕叫的女王
RB_Bee_Scaly_Drone.label,scaly drone,label,ThingDef/ThingDef.xml,def,scaly drone,有鳞的雄蜂
RB_Bee_Scaly_Queen.label,scaly queen,label,ThingDef/ThingDef.xml,def,scaly queen,鳞状女王
RB_Organic_Honeycomb.label,organic honeycomb,label,ThingDef/ThingDef.xml,def,organic honeycomb,有机蜂窝
RB_Organic_Honeycomb.description,"This is a honeycomb produced by organic bees. Organic bees are genetically modified bees that extract cellulose fibers from nearby plants and convert it into a slurry of genetic material which can be refined into template genomes. The main use of these bees, however, is to hybridize them with other bees to create genetic bees of different subspecies. Honeycombs can be procesed in a Honey Extractor to get honey, beeswax and template genomes.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by organic bees. Organic bees are genetically modified bees that extract cellulose fibers from nearby plants and convert it into a slurry of genetic material which can be refined into template genomes. The main use of these bees, however, is to hybridize them with other bees to create genetic bees of different subspecies. Honeycombs can be procesed in a Honey Extractor to get honey, beeswax and template genomes.",这是由有机蜜蜂生产的蜂窝。有机蜜蜂是经过基因改造的蜜蜂，它们从附近的植物中提取纤维素纤维，并将其转化为遗传物质浆液，可以将其精炼成模板基因组。然而，这些蜜蜂的主要用途是将它们与其他蜜蜂杂交，以产生不同亚种的遗传蜜蜂。可以在蜂蜜提取器中处理蜂窝以获得蜂蜜、蜂蜡和模板基因组。
RB_Cattle_Honeycomb.label,cattle honeycomb,label,ThingDef/ThingDef.xml,def,cattle honeycomb,牛蜂窝
RB_Cattle_Honeycomb.description,"This is a honeycomb produced by cattle bees. Cattle bees have muffalo genes spliced in their genome. They are covered in a thick white pelt, and produce milk, wool and muffalo genetic material. Honeycombs can be procesed in a Honey Extractor to get milk, wool and muffalo genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by cattle bees. Cattle bees have muffalo genes spliced in their genome. They are covered in a thick white pelt, and produce milk, wool and muffalo genetic material. Honeycombs can be procesed in a Honey Extractor to get milk, wool and muffalo genetic material.",这是牛蜂生产的蜂窝。牛蜂的基因组中剪接有野牛基因。它们覆盖着厚厚的白色毛皮，产生牛奶、羊毛和野牛遗传物质。蜂巢可以在蜂蜜提取器中进行处理，以获得牛奶、羊毛和野牛遗传物质。
RB_Clucking_Honeycomb.label,clucking honeycomb,label,ThingDef/ThingDef.xml,def,clucking honeycomb,咯咯作响的蜂窝
RB_Clucking_Honeycomb.description,"This is a honeycomb produced by clucking bees. Clucking bees have chicken genes spliced in their genome. They are covered in feathers, and produce eggs and avian genetic material. Honeycombs can be procesed in a Honey Extractor to get bee eggs, genewax and avian genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by clucking bees. Clucking bees have chicken genes spliced in their genome. They are covered in feathers, and produce eggs and avian genetic material. Honeycombs can be procesed in a Honey Extractor to get bee eggs, genewax and avian genetic material.",这是蜜蜂咯咯叫时产生的蜂窝。咯咯蜜蜂的基因组中剪接有鸡基因。它们全身覆盖羽毛，并产生卵和鸟类遗传物质。蜂巢可以在蜂蜜提取器中进行处理，以获得蜂卵、蜂蜡和鸟类遗传物质。
RB_Exploding_Honeycomb.label,exploding honeycomb,label,ThingDef/ThingDef.xml,def,exploding honeycomb,爆炸蜂窝
RB_Exploding_Honeycomb.description,"This is a honeycomb produced by exploding bees. Exploding bees have boomalope genes spliced in their genome. This bees produce genetic honey, chemfuel, and boom genetic material. Honeycombs can be procesed in a Honey Extractor to get genetic honey, chemfuel, and booma genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by exploding bees. Exploding bees have boomalope genes spliced in their genome. This bees produce genetic honey, chemfuel, and boom genetic material. Honeycombs can be procesed in a Honey Extractor to get genetic honey, chemfuel, and booma genetic material.",这是蜜蜂爆炸产生的蜂窝。爆炸蜜蜂的基因组中剪接有 boomalope 基因。这些蜜蜂生产遗传蜂蜜、化学燃料和繁荣遗传物质。蜂巢可以在蜂蜜提取器中进行处理，以获得遗传蜂蜜、化学燃料和布玛遗传物质。
RB_Horned_Honeycomb.label,horned honeycomb,label,ThingDef/ThingDef.xml,def,horned honeycomb,有角蜂窝
RB_Horned_Honeycomb.description,"This is a honeycomb produced by horned bees. Horned bees have thrumbo genes spliced in their genome. They take a very long time to generate honeycombs, but they produce highly sought after colossal genetic material. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax, and colossal genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by horned bees. Horned bees have thrumbo genes spliced in their genome. They take a very long time to generate honeycombs, but they produce highly sought after colossal genetic material. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax, and colossal genetic material.",这是有角的蜜蜂生产的蜂窝。有角蜜蜂的基因组中剪接有血栓基因。它们需要很长时间才能形成蜂窝，但它们会产生备受追捧的巨大遗传物质。蜂巢可以在蜂蜜提取器中进行处理，以获得遗传蜂蜜、基因蜡和巨大的遗传物质。
RB_Hound_Honeycomb.label,hound honeycomb,label,ThingDef/ThingDef.xml,def,hound honeycomb,猎犬蜂窝
RB_Hound_Honeycomb.description,"This is a honeycomb produced by hound bees. Hound bees have wolf genes spliced in their genome. They produce canine genetic material. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and canine genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by hound bees. Hound bees have wolf genes spliced in their genome. They produce canine genetic material. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and canine genetic material.",这是猎犬蜂产生的蜂窝。猎犬蜂的基因组中剪接有 狼🐺 基因。它们产生犬类遗传物质。蜂巢可以在蜂蜜提取器中进行处理，以获得遗传蜂蜜、基因蜡和犬类遗传物质。
RB_Hybernating_Honeycomb.label,hybernating honeycomb,label,ThingDef/ThingDef.xml,def,hybernating honeycomb,冬眠蜂巢
RB_Hybernating_Honeycomb.description,"This is a honeycomb produced by hybernating bees. Hybernating bees have grizzly bear genes spliced in their genome. They are covered in a soft fur. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and bear genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by hybernating bees. Hybernating bees have grizzly bear genes spliced in their genome. They are covered in a soft fur. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and bear genetic material.",这是蜜蜂冬眠时产生的蜂窝。冬眠蜜蜂的基因组中剪接有灰熊基因。它们身上覆盖着柔软的皮毛。蜂巢可以在蜂蜜提取器中进行处理，以获得遗传蜂蜜、基因蜡和熊遗传物质。
RB_Megaspidery_Honeycomb.label,megaspidery honeycomb,label,ThingDef/ThingDef.xml,def,megaspidery honeycomb,巨型蜘蛛蜂窝
RB_Megaspidery_Honeycomb.description,"This is a honeycomb produced by megaspidery bees. Megaspidery bees have insectoid genes spliced in their genome. They are covered in chitinous plates and produce insect jelly and insectoid genetic materials. Honeycombs can be procesed in a Honey Extractor to get insect jelly, genewax and insectoid genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by megaspidery bees. Megaspidery bees have insectoid genes spliced in their genome. They are covered in chitinous plates and produce insect jelly and insectoid genetic materials. Honeycombs can be procesed in a Honey Extractor to get insect jelly, genewax and insectoid genetic material.",这是由大蜘蛛蜂产生的蜂窝。大蜘蛛蜂的基因组中剪接有类昆虫基因。它们被几丁质板覆盖并产生昆虫果冻和类昆虫遗传物质。蜂巢可以在蜂蜜提取器中进行处理，以获得昆虫果冻、基因蜡和类昆虫遗传物质。
RB_Mousy_Honeycomb.label,mousy honeycomb,label,ThingDef/ThingDef.xml,def,mousy honeycomb,老鼠蜂窝
RB_Mousy_Honeycomb.description,"This is a honeycomb produced by mousy bees. Mousy bees have rodent genes spliced in their genome. They produce rodent genetic materials and many find their constant high-pitched squeaking sounds to be quite distracting. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and rodent genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by mousy bees. Mousy bees have rodent genes spliced in their genome. They produce rodent genetic materials and many find their constant high-pitched squeaking sounds to be quite distracting. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and rodent genetic material.",这是由鼠蜂产生的蜂窝。老鼠蜂的基因组中剪接有啮齿动物基因。它们产生啮齿动物遗传物质，许多人发现它们持续不断的高音吱吱声相当分散注意力。蜂巢可以在蜂蜜提取器中进行处理，以获得遗传蜂蜜、基因蜡和啮齿动物遗传物质。
RB_Purring_Honeycomb.label,purring honeycomb,label,ThingDef/ThingDef.xml,def,purring honeycomb,咕噜咕噜的蜂巢
RB_Purring_Honeycomb.description,"This is a honeycomb produced by purring bees. Purring bees have cat genes spliced in their genome. They produce feline genetic materials and a lot of videos on the internet. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and feline genetic material.",description,ThingDef/ThingDef.xml,def,"This is a honeycomb produced by purring bees. Purring bees have cat genes spliced in their genome. They produce feline genetic materials and a lot of videos on the internet. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and feline genetic material.",这是蜜蜂发出咕噜声而产生的蜂窝。发出呼噜声的蜜蜂的基因组中剪接有 猫🐈 基因。他们生产猫科动物的遗传物质和互联网上的大量视频。蜂巢可以在蜂蜜提取器中进行处理，以获得遗传蜂蜜、基因蜡和猫科动物遗传物质。
RB_Scaly_Honeycomb.label,scaly honeycomb,label,ThingDef/ThingDef.xml,def,scaly honeycomb,鳞状蜂窝状
RB_Scaly_Honeycomb.description,"TScaly bees have reptile genes spliced in their genome. They are covered in tough looking scales and produce reptilian genetic materials. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and reptile genetic material.",description,ThingDef/ThingDef.xml,def,"TScaly bees have reptile genes spliced in their genome. They are covered in tough looking scales and produce reptilian genetic materials. Honeycombs can be procesed in a Honey Extractor to get genetic honey, genewax and reptile genetic material.",鳞蜂的基因组中剪接有爬行动物基因。它们覆盖着看起来坚韧的鳞片，并产生爬行动物遗传物质。蜂巢可以在蜂蜜提取器中进行处理，以获得遗传蜂蜜、基因蜡和爬行动物遗传物质。
RB_GeneticHoney.label,genetic honey,label,ThingDef/ThingDef.xml,def,genetic honey,遗传蜂蜜
RB_GeneticHoney.description,"This honey has been extracted from any genetic honeycomb, and has a very strange greenish tone that makes it less appetizing. Decays incredibly fast, but it can be consumed as a potent physically enhancing drug that doesn't cause any side effects. This honey can be consumed raw or cooked with other ingredients, and its properties transfer to the resulting meal.",description,ThingDef/ThingDef.xml,def,"This honey has been extracted from any genetic honeycomb, and has a very strange greenish tone that makes it less appetizing. Decays incredibly fast, but it can be consumed as a potent physically enhancing drug that doesn't cause any side effects. This honey can be consumed raw or cooked with other ingredients, and its properties transfer to the resulting meal.",这种蜂蜜是从任何基因蜂巢中提取的，具有非常奇怪的绿色色调，使其不太开胃。腐烂速度快得令人难以置信，但它可以作为一种有效的增强体质的药物服用，不会引起任何副作用。这种蜂蜜可以生吃或与其他成分一起煮熟，其特性会转移到最终的膳食中。
RB_BeeEggsActive.label,chickenbee egg (fert.),label,ThingDef/ThingDef.xml,def,chickenbee egg (fert.),鸡蜜蜂蛋（已受精）
RB_BeeEggsActive.description,"Fertilized chickenbee egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a chickenbee.",description,ThingDef/ThingDef.xml,def,"Fertilized chickenbee egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a chickenbee.",受精的蜜蜂蛋。它可以生吃，但煮熟后吃效果更好。如果一切顺利，它应该孵化成一只小鸡蜜蜂。
GR_BeeGenetic.label,bee genome,label,ThingDef/ThingDef.xml,def,bee genome,蜜蜂基因组
