key,text,tag,file,type,protected_text
VGE_Ceratopsid.corePart.parts.9.parts.0.parts.6.customLabel,left horn,customLabel,BodyDef/BodyDef.xml,def,left horn
VGE_Ceratopsid.corePart.parts.9.parts.0.parts.7.customLabel,right horn,customLabel,BodyDef/BodyDef.xml,def,right horn
VGE_Ceratopsid.corePart.parts.9.parts.0.parts.8.customLabel,front horn,customLabel,BodyDef/BodyDef.xml,def,front horn
VGE_Ceratopsid.corePart.parts.10.customLabel,front left leg,customLabel,BodyDef/BodyDef.xml,def,front left leg
VGE_Ceratopsid.corePart.parts.10.parts.0.customLabel,front left foot,customLabel,BodyDef/BodyDef.xml,def,front left foot
VGE_Ceratopsid.corePart.parts.11.customLabel,front right leg,customLabel,BodyDef/BodyDef.xml,def,front right leg
VGE_Ceratopsid.corePart.parts.11.parts.0.customLabel,front right foot,customLabel,BodyDef/BodyDef.xml,def,front right foot
VGE_Ceratopsid.corePart.parts.12.customLabel,rear left leg,customLabel,BodyDef/BodyDef.xml,def,rear left leg
VGE_Ceratopsid.corePart.parts.12.parts.0.customLabel,rear left foot,customLabel,BodyDef/BodyDef.xml,def,rear left foot
VGE_Ceratopsid.corePart.parts.13.customLabel,rear right leg,customLabel,BodyDef/BodyDef.xml,def,rear right leg
VGE_Ceratopsid.corePart.parts.13.parts.0.customLabel,rear right foot,customLabel,BodyDef/BodyDef.xml,def,rear right foot
VGE_ThyreophoraeWithSpikes.label,thyreophorae with spikes,label,BodyDef/BodyDef.xml,def,thyreophorae with spikes
VGE_ThyreophoraeWithSpikes.corePart.parts.4.customLabel,left lung,customLabel,BodyDef/BodyDef.xml,def,left lung
VGE_ThyreophoraeWithSpikes.corePart.parts.5.customLabel,right lung,customLabel,BodyDef/BodyDef.xml,def,right lung
VGE_ThyreophoraeWithSpikes.corePart.parts.6.customLabel,left kidney,customLabel,BodyDef/BodyDef.xml,def,left kidney
VGE_ThyreophoraeWithSpikes.corePart.parts.7.customLabel,right kidney,customLabel,BodyDef/BodyDef.xml,def,right kidney
VGE_ThyreophoraeWithSpikes.corePart.parts.9.parts.0.parts.1.customLabel,left eye,customLabel,BodyDef/BodyDef.xml,def,left eye
VGE_ThyreophoraeWithSpikes.corePart.parts.9.parts.0.parts.2.customLabel,right eye,customLabel,BodyDef/BodyDef.xml,def,right eye
VGE_ThyreophoraeWithSpikes.corePart.parts.10.customLabel,front left leg,customLabel,BodyDef/BodyDef.xml,def,front left leg
VGE_ThyreophoraeWithSpikes.corePart.parts.10.parts.0.customLabel,front left foot,customLabel,BodyDef/BodyDef.xml,def,front left foot
VGE_ThyreophoraeWithSpikes.corePart.parts.11.customLabel,front right leg,customLabel,BodyDef/BodyDef.xml,def,front right leg
VGE_ThyreophoraeWithSpikes.corePart.parts.11.parts.0.customLabel,front right foot,customLabel,BodyDef/BodyDef.xml,def,front right foot
VGE_ThyreophoraeWithSpikes.corePart.parts.12.customLabel,rear left leg,customLabel,BodyDef/BodyDef.xml,def,rear left leg
VGE_ThyreophoraeWithSpikes.corePart.parts.12.parts.0.customLabel,rear left foot,customLabel,BodyDef/BodyDef.xml,def,rear left foot
VGE_ThyreophoraeWithSpikes.corePart.parts.13.customLabel,rear right leg,customLabel,BodyDef/BodyDef.xml,def,rear right leg
VGE_ThyreophoraeWithSpikes.corePart.parts.13.parts.0.customLabel,rear right foot,customLabel,BodyDef/BodyDef.xml,def,rear right foot
GR_TailAttackTool.label,tail,label,BodyPartGroupDef/BodyPartGroupDef.xml,def,tail
GR_ArmClawAttackTool.label,arm claws,label,BodyPartGroupDef/BodyPartGroupDef.xml,def,arm claws
GR_FootClawAttackTool.label,sickle claws,label,BodyPartGroupDef/BodyPartGroupDef.xml,def,sickle claws
GR_LeftLeg.label,left leg,label,BodyPartGroupDef/BodyPartGroupDef.xml,def,left leg
GR_RightLeg.label,right leg,label,BodyPartGroupDef/BodyPartGroupDef.xml,def,right leg
GR_Crest.label,crest,label,BodyPartDef/BodyPartDef.xml,def,crest
GR_Spikes.label,spikes,label,BodyPartDef/BodyPartDef.xml,def,spikes
GR_FootClaw.label,sickle claw,label,BodyPartDef/BodyPartDef.xml,def,sickle claw
GR_FootClaw.labelShort,claw,labelShort,BodyPartDef/BodyPartDef.xml,def,claw
GR_CraftDinoGenomeExcavator.label,Craft Dino Genome excavator,label,RecipeDef/RecipeDef.xml,def,Craft Dino Genome excavator
GR_CraftDinoGenomeExcavator.description,Craft a genome excavator to extract genomes from tamed or dead animals. This excavator can extract Dinosauria and Biomes! Prehistoric genomes.,description,RecipeDef/RecipeDef.xml,def,Craft a genome excavator to extract genomes from tamed or dead animals. This excavator can extract Dinosauria and Biomes! Prehistoric genomes.
GR_ParasaurolopeCorpseToCompressedChemfuel.label,make compressed chemfuel from a parasaurolope corpse,label,RecipeDef/RecipeDef.xml,def,make compressed chemfuel from a parasaurolope corpse
GR_ParasaurolopeCorpseToCompressedChemfuel.description,Make a batch of compressed chemfuel by extracting it from a parasaurolope corpse.,description,RecipeDef/RecipeDef.xml,def,Make a batch of compressed chemfuel by extracting it from a parasaurolope corpse.
GR_ParasaurolopeCorpseToCompressedChemfuel.jobString,Refining compressed chemfuel from a parasaurolope corpse.,jobString,RecipeDef/RecipeDef.xml,def,Refining compressed chemfuel from a parasaurolope corpse.
GR_ScalyBearRug.label,scaly bear rug,label,ThingDef/ThingDef.xml,def,scaly bear rug
GR_ScalyBearRug.description,"Really, couldn't you decorate with vinyl decals, like a normal, non-insane person? This looks horrendous. Some of the colonists seem to like it, though..",description,ThingDef/ThingDef.xml,def,"Really, couldn't you decorate with vinyl decals, like a normal, non-insane person? This looks horrendous. Some of the colonists seem to like it, though.."
GR_DinoGenomeExcavator.label,dino genome excavator,label,ThingDef/ThingDef.xml,def,dino genome excavator
GR_DinoGenomeExcavator.description,"A simplified genome extraction device designed to be usable by even the most simple-minded goon, as such it resembles a caulking gun that works in reverse. The best genetic material can be found in the brain and the automated, single-use design instantly compresses this material into a usable genome.\n\nThe desired subject needs to be docile and trusting of the user who intends on scooping out their brain in a process that is not-quite instantaneous. It is recommended to anesthetize the creature as any sudden movement on their part will interrupt the whole process. Alternatively, it will also work on a dead body...\n\n<color=#E5E54C>Gameplay effect:</color> This excavator can be used to acquire the following genomes:",description,ThingDef/ThingDef.xml,def,"A simplified genome extraction device designed to be usable by even the most simple-minded goon, as such it resembles a caulking gun that works in reverse. The best genetic material can be found in the brain and the automated, single-use design instantly compresses this material into a usable genome.(PH_6)(PH_5)The desired subject needs to be docile and trusting of the user who intends on scooping out their brain in a process that is not-quite instantaneous. It is recommended to anesthetize the creature as any sudden movement on their part will interrupt the whole process. Alternatively, it will also work on a dead body...(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) This excavator can be used to acquire the following genomes:"
GR_DinoGenomeExcavator.comps.0.useLabel,Use genome excavator,useLabel,ThingDef/ThingDef.xml,def,Use genome excavator
GR_DinoGenetic.label,dinosaur genome,label,ThingDef/ThingDef.xml,def,dinosaur genome
GR_DinoGenetic.description,A payload of dinosaur genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.\n\n<color=#E5E54C>Extraction:</color> Can be extracted via a dinosaur genome excavator from:,description,ThingDef/ThingDef.xml,def,A payload of dinosaur genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can be extracted via a dinosaur genome excavator from:
GR_SpinobearEggUnfertilized.label,spinobear egg (unfert.),label,ThingDef/ThingDef.xml,def,spinobear egg (unfert.)
GR_SpinobearEggUnfertilized.description,"Unfertilized spinobear egg. It can be eaten raw, but it's much, much better cooked.",description,ThingDef/ThingDef.xml,def,"Unfertilized spinobear egg. It can be eaten raw, but it's much, much better cooked."
GR_SpinobearEggFertilized.label,spinobear egg (fert.),label,ThingDef/ThingDef.xml,def,spinobear egg (fert.)
GR_SpinobearEggFertilized.description,"Fertilized spinobear egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into an spinobear.",description,ThingDef/ThingDef.xml,def,"Fertilized spinobear egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into an spinobear."
GR_ParasaurolopeEggUnfertilized.label,parasaurolope egg (unfert.),label,ThingDef/ThingDef.xml,def,parasaurolope egg (unfert.)
GR_ParasaurolopeEggUnfertilized.description,"Unfertilized parasaurolope egg. It can be eaten raw, but it's much, much better cooked.",description,ThingDef/ThingDef.xml,def,"Unfertilized parasaurolope egg. It can be eaten raw, but it's much, much better cooked."
GR_ParasaurolopeEggFertilized.label,parasaurolope egg (fert.),label,ThingDef/ThingDef.xml,def,parasaurolope egg (fert.)
GR_ParasaurolopeEggFertilized.description,"Fertilized parasaurolope egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a parasaurolope.",description,ThingDef/ThingDef.xml,def,"Fertilized parasaurolope egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a parasaurolope."
GR_ChickennathusEggUnfertilized.label,chickennathus egg (unfert.),label,ThingDef/ThingDef.xml,def,chickennathus egg (unfert.)
GR_ChickennathusEggUnfertilized.description,"Unfertilized chickennathus egg. It can be eaten raw, but it's much, much better cooked.",description,ThingDef/ThingDef.xml,def,"Unfertilized chickennathus egg. It can be eaten raw, but it's much, much better cooked."
GR_ChickennathusEggFertilized.label,chickennathus egg (fert.),label,ThingDef/ThingDef.xml,def,chickennathus egg (fert.)
GR_ChickennathusEggFertilized.description,"Fertilized chickennathus egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a chickennathus.",description,ThingDef/ThingDef.xml,def,"Fertilized chickennathus egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a chickennathus."
GR_TriceraffaloEggUnfertilized.label,triceraffalo egg (unfert.),label,ThingDef/ThingDef.xml,def,triceraffalo egg (unfert.)
GR_TriceraffaloEggUnfertilized.description,"Unfertilized triceraffalo egg. It can be eaten raw, but it's much, much better cooked.",description,ThingDef/ThingDef.xml,def,"Unfertilized triceraffalo egg. It can be eaten raw, but it's much, much better cooked."
GR_TriceraffaloEggFertilized.label,triceraffalo egg (fert.),label,ThingDef/ThingDef.xml,def,triceraffalo egg (fert.)
GR_TriceraffaloEggFertilized.description,"Fertilized triceraffalo egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a triceraffalo.",description,ThingDef/ThingDef.xml,def,"Fertilized triceraffalo egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a triceraffalo."
GR_RaptortoiseEggUnfertilized.label,raptortoise egg (unfert.),label,ThingDef/ThingDef.xml,def,raptortoise egg (unfert.)
GR_RaptortoiseEggUnfertilized.description,"Unfertilized raptortoise egg. It can be eaten raw, but it's much, much better cooked.",description,ThingDef/ThingDef.xml,def,"Unfertilized raptortoise egg. It can be eaten raw, but it's much, much better cooked."
GR_RaptortoiseEggFertilized.label,raptortoise egg (fert.),label,ThingDef/ThingDef.xml,def,raptortoise egg (fert.)
GR_RaptortoiseEggFertilized.description,"Fertilized raptortoise egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a raptortoise.",description,ThingDef/ThingDef.xml,def,"Fertilized raptortoise egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a raptortoise."
GR_StegothrumboEggUnfertilized.label,stegothrumbo egg (unfert.),label,ThingDef/ThingDef.xml,def,stegothrumbo egg (unfert.)
GR_StegothrumboEggUnfertilized.description,"Unfertilized stegothrumbo egg. It can be eaten raw, but it's much, much better cooked. This is insanely nutritive!",description,ThingDef/ThingDef.xml,def,"Unfertilized stegothrumbo egg. It can be eaten raw, but it's much, much better cooked. This is insanely nutritive!"
GR_StegothrumboEggFertilized.label,stegothrumbo egg (fert.),label,ThingDef/ThingDef.xml,def,stegothrumbo egg (fert.)
GR_StegothrumboEggFertilized.description,"Fertilized stegothrumbo egg. It can be eaten raw, but it's much, much better cooked. This is insanely nutritive! If all goes well, it should hatch into a stegothrumbo.",description,ThingDef/ThingDef.xml,def,"Fertilized stegothrumbo egg. It can be eaten raw, but it's much, much better cooked. This is insanely nutritive! If all goes well, it should hatch into a stegothrumbo."
GR_VelociwolfEggUnfertilized.label,velociwolf egg (unfert.),label,ThingDef/ThingDef.xml,def,velociwolf egg (unfert.)
GR_VelociwolfEggUnfertilized.description,"Unfertilized velociwolf egg. It can be eaten raw, but it's much, much better cooked.",description,ThingDef/ThingDef.xml,def,"Unfertilized velociwolf egg. It can be eaten raw, but it's much, much better cooked."
GR_VelociwolfEggFertilized.label,velociwolf egg (fert.),label,ThingDef/ThingDef.xml,def,velociwolf egg (fert.)
GR_VelociwolfEggFertilized.description,"Fertilized velociwolf egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a velociwolf.",description,ThingDef/ThingDef.xml,def,"Fertilized velociwolf egg. It can be eaten raw, but it's much, much better cooked. If all goes well, it should hatch into a velociwolf."
GR_DinoMilk.label,"dino ""milk""",label,ThingDef/ThingDef.xml,def,"dino ""milk"""
GR_DinoMilk.description,"Triceramuffalos produce a secretion from various parts of their upper digestive tract. The resulting ""milk"" is fed to their offspring via regurgitation, and is similar to what mammals produce; it contains similar levels of fat and protein, along with carotenoids and antibodies. Now, why would anyone want to drink this? 'Cause it's the Rim, baby!",description,ThingDef/ThingDef.xml,def,"Triceramuffalos produce a secretion from various parts of their upper digestive tract. The resulting ""milk"" is fed to their offspring via regurgitation, and is similar to what mammals produce; it contains similar levels of fat and protein, along with carotenoids and antibodies. Now, why would anyone want to drink this? 'Cause it's the Rim, baby!"
GR_DinoInsectJelly.label,dino insect jelly,label,ThingDef/ThingDef.xml,def,dino insect jelly
GR_DinoInsectJelly.description,"Dinobeetles are huge beasts that produce a nutrient rich, amber-like substance. They probably would use it to build complex structures similar to bees, but they don't because... well, because they are a scientific abomination doomed from the start... Because of its unique biological properties, it can nourish almost any creature and never rots.",description,ThingDef/ThingDef.xml,def,"Dinobeetles are huge beasts that produce a nutrient rich, amber-like substance. They probably would use it to build complex structures similar to bees, but they don't because... well, because they are a scientific abomination doomed from the start... Because of its unique biological properties, it can nourish almost any creature and never rots."
GR_ScalyBearPelt.label,scaly bear pelt,label,ThingDef/ThingDef.xml,def,scaly bear pelt
GR_ScalyBearPelt.description,This enormous bear pelt is part hair and part scales. It is probably valuable as a trade good. Or it can also be repurposed as a huge rug.,description,ThingDef/ThingDef.xml,def,This enormous bear pelt is part hair and part scales. It is probably valuable as a trade good. Or it can also be repurposed as a huge rug.
GR_FossilChemfuel.label,fossil chemfuel,label,ThingDef/ThingDef.xml,def,fossil chemfuel
GR_FossilChemfuel.description,Deprecated. No hybrid should produce this now.,description,ThingDef/ThingDef.xml,def,Deprecated. No hybrid should produce this now.
GR_DinoFeatherWool.label,dino featherwool,label,ThingDef/ThingDef.xml,def,dino featherwool
GR_DinoFeatherWool.description,"This seems to be an amalgamation of feathers, scales and wool, perfectly interweaved. Gives adequate defense against blunt attacks, and is quite warm.",description,ThingDef/ThingDef.xml,def,"This seems to be an amalgamation of feathers, scales and wool, perfectly interweaved. Gives adequate defense against blunt attacks, and is quite warm."
GR_DinoLeather.label,dinosaur leather,label,ThingDef/ThingDef.xml,def,dinosaur leather
GR_DinoLeather.description,"Thick leather partially covered in scales and dino-fuzz. Harvested from a dinosaur hybrid, this thick skin insulates and protects very well.",description,ThingDef/ThingDef.xml,def,"Thick leather partially covered in scales and dino-fuzz. Harvested from a dinosaur hybrid, this thick skin insulates and protects very well."
GR_Spinobear.label,spinobear,label,ThingDef/ThingDef.xml,def,spinobear
GR_Spinobear.description,"This hybrid therapod has bear-like characteristics. There are several theories concerning the use of the Spinosaur's spinal fan-sail, but in the case of the Spinobear it is clear what use it has: kicking your ass.\n\n<color=#E5E54C>Gameplay effect:</color> All bear hybrids have stun attacks. Aside from obviously being a very powerful creature, they produce a weird mixture of wool and scales that can be sheared and used in textile operations. They can also be slaughtered for their pelts. Like all dinosaur hybrids, they are oviparous.",description,ThingDef/ThingDef.xml,def,"This hybrid therapod has bear-like characteristics. There are several theories concerning the use of the Spinosaur's spinal fan-sail, but in the case of the Spinobear it is clear what use it has: kicking your ass.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All bear hybrids have stun attacks. Aside from obviously being a very powerful creature, they produce a weird mixture of wool and scales that can be sheared and used in textile operations. They can also be slaughtered for their pelts. Like all dinosaur hybrids, they are oviparous."
GR_Spinobear.tools.0.label,left leg,label,ThingDef/ThingDef.xml,def,left leg
GR_Spinobear.tools.1.label,right leg,label,ThingDef/ThingDef.xml,def,right leg
GR_Spinobear.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth
GR_Spinobear.label,spinobear,label,PawnKindDef/PawnKindDef.xml,def,spinobear
GR_Parasaurolope.label,parasaurolope,label,ThingDef/ThingDef.xml,def,parasaurolope
GR_Parasaurolope.description,"This hybrid ornithopod has two cranial crests, which it uses in mating rituals. Their whole body is covered in large sacs of volatile chemicals.\n\n<color=#E5E54C>Gameplay effect:</color> This animal was created with one goal in mind: to produce huge amounts of chemfuel. Their corpses can be directly refined into compressed chemfuel in a biorefinery.",description,ThingDef/ThingDef.xml,def,"This hybrid ornithopod has two cranial crests, which it uses in mating rituals. Their whole body is covered in large sacs of volatile chemicals.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) This animal was created with one goal in mind: to produce huge amounts of chemfuel. Their corpses can be directly refined into compressed chemfuel in a biorefinery."
GR_Parasaurolope.tools.0.label,head,label,ThingDef/ThingDef.xml,def,head
GR_Parasaurolope.label,parasaurolope,label,PawnKindDef/PawnKindDef.xml,def,parasaurolope
GR_Chickennathus.label,chickennathus,label,ThingDef/ThingDef.xml,def,chickennathus
GR_Chickennathus.description,"It is often said that birds are little more than evolved dinosaurs. Well, this small theropod hybrid is both a dinosaur AND a bird. Take that, science!\n\n<color=#E5E54C>Gameplay effect:</color> Chickennathus are great egg layers.",description,ThingDef/ThingDef.xml,def,"It is often said that birds are little more than evolved dinosaurs. Well, this small theropod hybrid is both a dinosaur AND a bird. Take that, science!(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) Chickennathus are great egg layers."
GR_Chickennathus.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw
GR_Chickennathus.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw
GR_Chickennathus.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth
GR_Chickennathus.label,chickennathus,label,PawnKindDef/PawnKindDef.xml,def,chickennathus
GR_Diplobeetle.label,diplobeetle,label,ThingDef/ThingDef.xml,def,diplobeetle
GR_Diplobeetle.description,"This huge sauropod hybrid has notable insectoid traits. It is hard to see how such a creature could have any predators, since it would probably leave its herbivorous diet and just eat them whole.\n\n<color=#E5E54C>Gameplay effect:</color> All insectoid hybrids have good armor and no toxic sensitivity, but they are always sterile and can't reproduce, even if a fertility booster is used to create them. Diplobeetles produce a very nutritive jelly.",description,ThingDef/ThingDef.xml,def,"This huge sauropod hybrid has notable insectoid traits. It is hard to see how such a creature could have any predators, since it would probably leave its herbivorous diet and just eat them whole.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All insectoid hybrids have good armor and no toxic sensitivity, but they are always sterile and can't reproduce, even if a fertility booster is used to create them. Diplobeetles produce a very nutritive jelly."
GR_Diplobeetle.tools.0.label,tail,label,ThingDef/ThingDef.xml,def,tail
GR_Diplobeetle.tools.1.label,left leg,label,ThingDef/ThingDef.xml,def,left leg
GR_Diplobeetle.tools.2.label,right leg,label,ThingDef/ThingDef.xml,def,right leg
GR_Diplobeetle.label,diplobeetle,label,PawnKindDef/PawnKindDef.xml,def,diplobeetle
GR_Triceraffalo.label,triceraffalo,label,ThingDef/ThingDef.xml,def,triceraffalo
